Entry_Date,Previous_timesheet_status,Current_timesheet_status,Full_name,Employee_number,Person_status,Employment_type,Client_name,Job_name,Hours,Task_name,Billing_rate,Cost,Time_Entry_ID,Timesheet_ID,Person_ID,Client_ID,Job_ID,Task_ID
8/6/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Fall marketing campaign,3.25,Meeting,190,10,1660880,1248842,100000003,100000004,100000012,100000002
7/30/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Project Molybdenum,4,Meeting,190,10,1053495,1292086,100000003,100000006,100000001,100000002
6/13/2014,open,locked,Claudia Mendes,na,Active,Employee,Stark Industries,Cloud migration,1,Meeting,190,10,1130136,1853821,100000003,100000004,100000014,100000002
6/13/2014,open,locked,Paul Pilkington,na,Active,Employee,North Central Positronics,Export feature,3,Meeting,190,10,1141205,1263461,100000003,100000010,100000015,100000002
8/14/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,0.75,Meeting,190,10,1809746,1564175,100000003,100000000,100000012,100000002
8/16/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Cloud migration,2.5,Meeting,190,10,1259682,1206383,100000003,100000004,100000014,100000002
7/2/2014,open,locked,Claudia Mendes,na,Active,Employee,Mammoth Pictures,Payroll integration,4.75,Meeting,190,10,1772865,1649992,100000003,100000006,100000005,100000002
6/12/2014,open,locked,Shirley Weise,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,3,Meeting,190,10,1744843,1519103,100000003,100000013,100000009,100000002
6/16/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,5.25,Meeting,190,10,1284795,1051650,100000003,100000000,100000007,100000002
6/29/2014,open,locked,Michael Bonner,na,Active,Employee,North Central Positronics,New product lineup,4,Meeting,190,10,1356934,1252422,100000003,100000010,100000009,100000002
6/16/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Western Gas & Electric,Payroll integration,0.75,Meeting,190,10,1063605,1404366,100000003,100000008,100000005,100000002
7/12/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Stark Industries,Payroll integration,4.5,Meeting,190,10,1187704,1972506,100000003,100000004,100000005,100000002
7/1/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,0.75,Meeting,190,10,1448869,1373962,100000003,100000000,100000012,100000002
8/30/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,5.5,Meeting,190,10,1154200,1692409,100000003,100000013,100000009,100000002
6/15/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Cloud migration,2.5,Meeting,190,10,1330257,1745497,100000003,100000008,100000014,100000002
8/1/2014,open,locked,Jackie Winfield,na,Active,Employee,North Central Positronics,Project Molybdenum,2.25,Meeting,190,10,1485563,1577708,100000003,100000010,100000001,100000002
6/22/2014,open,locked,Claudia Mendes,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,4.75,Meeting,190,10,1897016,1207776,100000003,100000000,100000012,100000002
7/27/2014,open,locked,Stephen Harmon,na,Active,Employee,North Central Positronics,Fall marketing campaign,2.75,Meeting,190,10,1870745,1303177,100000003,100000010,100000012,100000002
6/28/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,Cloud migration,5.25,Meeting,190,10,1342174,1450292,100000003,100000008,100000014,100000002
6/24/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Cloud migration,1,Meeting,190,10,1837558,1710892,100000003,100000008,100000014,100000002
8/18/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,3.5,Meeting,190,10,1647548,1654990,100000003,100000006,100000012,100000002
8/26/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,New product lineup,3,Meeting,190,10,1511384,1540470,100000003,100000004,100000009,100000002
7/5/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Project Molybdenum,0.75,Meeting,190,10,1632935,1875260,100000003,100000010,100000001,100000002
8/28/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,3.5,Meeting,190,10,1852352,1975520,100000003,100000000,100000012,100000002
6/18/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,Export feature,0.75,Meeting,190,10,1187602,1113421,100000003,100000013,100000015,100000002
7/6/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Export feature,3.25,Meeting,190,10,1940730,1901955,100000003,100000011,100000015,100000002
6/4/2014,open,locked,Gregory Standifer,na,Active,Employee,North Central Positronics,Payroll integration,1.75,Meeting,190,10,1165206,1804354,100000003,100000010,100000005,100000002
6/16/2014,open,locked,Jackie Winfield,na,Active,Employee,Western Gas & Electric,Cloud migration,1,Meeting,190,10,1637383,1816248,100000003,100000008,100000014,100000002
7/26/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,API v2.0 update,2.75,Meeting,190,10,1295454,1853966,100000003,100000011,100000007,100000002
8/24/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,Export feature,2.5,Meeting,190,10,1747437,1087312,100000003,100000000,100000015,100000002
7/27/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,1.25,Meeting,190,10,1500759,1239186,100000003,100000000,100000001,100000002
8/29/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Payroll integration,3.25,Meeting,190,10,1377061,1101758,100000003,100000004,100000005,100000002
7/8/2014,open,locked,Stephen Harmon,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,1.5,Meeting,190,10,1716276,1464218,100000003,100000000,100000014,100000002
8/29/2014,open,locked,Paul Pilkington,na,Active,Employee,Mammoth Pictures,New product lineup,2.75,Meeting,190,10,1619353,1393449,100000003,100000006,100000009,100000002
7/12/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,3,Meeting,190,10,1131388,1719347,100000003,100000000,100000014,100000002
8/29/2014,open,locked,William Borden,na,Active,Employee,Stark Industries,Payroll integration,3.75,Meeting,190,10,1291239,1845363,100000003,100000004,100000005,100000002
8/30/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Fall marketing campaign,1.25,Meeting,190,10,1013419,1203181,100000003,100000004,100000012,100000002
8/9/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,0.25,Meeting,190,10,1553893,1096911,100000003,100000000,100000012,100000002
8/8/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,Export feature,3.25,Meeting,190,10,1143321,1814364,100000003,100000004,100000015,100000002
8/27/2014,open,locked,Stephen Harmon,na,Active,Employee,North Central Positronics,Cloud migration,3,Meeting,190,10,1343511,1890755,100000003,100000010,100000014,100000002
8/23/2014,open,locked,Stephen Harmon,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,2,Meeting,190,10,1735844,1053731,100000003,100000000,100000009,100000002
8/17/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,Export feature,4,Meeting,190,10,1344391,1090974,100000003,100000008,100000015,100000002
7/4/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,Cloud migration,0.25,Meeting,190,10,1933322,1635946,100000003,100000004,100000014,100000002
7/25/2014,open,locked,Claudia Mendes,na,Active,Employee,QWERTY Logistics,Project Molybdenum,0.5,Meeting,190,10,1096550,1321703,100000003,100000011,100000001,100000002
6/23/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,1,Meeting,190,10,1589427,1425529,100000003,100000000,100000009,100000002
8/26/2014,open,locked,Paul Pilkington,na,Active,Employee,North Central Positronics,New product lineup,1.25,Meeting,190,10,1929260,1197241,100000003,100000010,100000009,100000002
8/17/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,Export feature,5,Meeting,190,10,1339419,1181192,100000003,100000000,100000015,100000002
6/15/2014,open,locked,Paul Pilkington,na,Active,Employee,Stark Industries,Payroll integration,0.25,Meeting,190,10,1828299,1514303,100000003,100000004,100000005,100000002
7/13/2014,open,locked,Ray Price,na,Active,Employee,North Central Positronics,Project Molybdenum,5.5,Meeting,190,10,1358695,1507457,100000003,100000010,100000001,100000002
6/25/2014,open,locked,Stephen Harmon,na,Active,Employee,QWERTY Logistics,Project Molybdenum,2.75,Meeting,190,10,1292866,1687229,100000003,100000011,100000001,100000002
8/23/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,API v2.0 update,1.25,Meeting,190,10,1362975,1456089,100000003,100000004,100000007,100000002
8/3/2014,open,locked,Jackie Winfield,na,Active,Employee,Mammoth Pictures,Payroll integration,0.75,Meeting,190,10,1674358,1557481,100000003,100000006,100000005,100000002
8/25/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,New product lineup,0.25,Meeting,190,10,1401789,1808896,100000003,100000010,100000009,100000002
7/6/2014,open,locked,Claudia Mendes,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,1,Meeting,190,10,1708071,1605878,100000003,100000000,100000012,100000002
7/23/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Fall marketing campaign,0.5,Meeting,190,10,1556883,1845882,100000003,100000011,100000012,100000002
6/6/2014,open,locked,Claudia Mendes,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,4,Meeting,190,10,1995498,1491122,100000003,100000000,100000005,100000002
8/5/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,4,Meeting,190,10,1782252,1916699,100000003,100000013,100000005,100000002
7/20/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Payroll integration,4.75,Meeting,190,10,1749783,1820902,100000003,100000010,100000005,100000002
7/19/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,5.25,Meeting,190,10,1576349,1546751,100000003,100000008,100000012,100000002
6/22/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,API v2.0 update,4,Meeting,190,10,1243115,1268344,100000003,100000008,100000007,100000002
7/31/2014,open,locked,Shirley Weise,na,Active,Employee,Sirius Cybernetics Corp.,API v2.0 update,0.25,Meeting,190,10,1875385,1980184,100000003,100000013,100000007,100000002
6/13/2014,open,locked,Gregory Standifer,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,3.25,Meeting,190,10,1903768,1592904,100000003,100000000,100000001,100000002
8/11/2014,open,locked,Ray Price,na,Active,Employee,QWERTY Logistics,API v2.0 update,0.25,Meeting,190,10,1599413,1158081,100000003,100000011,100000007,100000002
6/11/2014,open,locked,Claudia Mendes,na,Active,Employee,QWERTY Logistics,New product lineup,0.25,Meeting,190,10,1565153,1922349,100000003,100000011,100000009,100000002
7/4/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Stark Industries,New product lineup,5.5,Meeting,190,10,1563980,1523813,100000003,100000004,100000009,100000002
6/9/2014,open,locked,Claudia Mendes,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,0,Meeting,190,10,1411098,1793693,100000003,100000013,100000005,100000002
8/19/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,1.25,Meeting,190,10,1441987,1537892,100000003,100000000,100000007,100000002
6/30/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Western Gas & Electric,API v2.0 update,0.75,Meeting,190,10,1329636,1707154,100000003,100000008,100000007,100000002
8/2/2014,open,locked,Gregory Standifer,na,Active,Employee,QWERTY Logistics,Project Molybdenum,4.75,Meeting,190,10,1501659,1890992,100000003,100000011,100000001,100000002
7/13/2014,open,locked,Elizabeth Stewart,na,Active,Employee,North Central Positronics,New product lineup,1.5,Meeting,190,10,1159436,1308825,100000003,100000010,100000009,100000002
7/12/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,API v2.0 update,1.25,Meeting,190,10,1776265,1701742,100000003,100000008,100000007,100000002
8/14/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Export feature,5,Meeting,190,10,1998550,1290402,100000003,100000011,100000015,100000002
8/16/2014,open,locked,Stephen Harmon,na,Active,Employee,North Central Positronics,Project Molybdenum,2.25,Meeting,190,10,1113090,1472774,100000003,100000010,100000001,100000002
6/22/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,0.25,Meeting,190,10,1648910,1386865,100000003,100000000,100000001,100000002
6/26/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,New product lineup,1.5,Meeting,190,10,1877725,1694441,100000003,100000008,100000009,100000002
6/22/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Cloud migration,0.25,Meeting,190,10,1002044,1168270,100000003,100000004,100000014,100000002
7/8/2014,open,locked,Claudia Mendes,na,Active,Employee,North Central Positronics,New product lineup,4.75,Meeting,190,10,1152756,1563719,100000003,100000010,100000009,100000002
7/16/2014,open,locked,Gregory Standifer,na,Active,Employee,QWERTY Logistics,Cloud migration,5.25,Meeting,190,10,1768448,1944502,100000003,100000011,100000014,100000002
8/3/2014,open,locked,Stephen Harmon,na,Active,Employee,QWERTY Logistics,New product lineup,0.25,Meeting,190,10,1116359,1111203,100000003,100000011,100000009,100000002
8/19/2014,open,locked,Gregory Standifer,na,Active,Employee,Mammoth Pictures,Payroll integration,0.5,Meeting,190,10,1088583,1772225,100000003,100000006,100000005,100000002
6/5/2014,open,locked,Michael Bonner,na,Active,Employee,Western Gas & Electric,API v2.0 update,1.75,Meeting,190,10,1857675,1384285,100000003,100000008,100000007,100000002
6/20/2014,open,locked,William Borden,na,Active,Employee,QWERTY Logistics,Payroll integration,5.5,Meeting,190,10,1359729,1436958,100000003,100000011,100000005,100000002
7/3/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,API v2.0 update,1.5,Meeting,190,10,1712867,1234788,100000003,100000008,100000007,100000002
8/4/2014,open,locked,William Borden,na,Active,Employee,North Central Positronics,Export feature,0.5,Meeting,190,10,1548729,1992240,100000003,100000010,100000015,100000002
7/5/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,API v2.0 update,1.25,Meeting,190,10,1083967,1178364,100000003,100000008,100000007,100000002
7/30/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,5,Meeting,190,10,1838683,1046568,100000003,100000000,100000007,100000002
8/4/2014,open,locked,Michael Bonner,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,4.25,Meeting,190,10,1516450,1201684,100000003,100000000,100000009,100000002
8/5/2014,open,locked,Ray Price,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,5.5,Meeting,190,10,1029838,1291762,100000003,100000000,100000014,100000002
8/8/2014,open,locked,Gregory Standifer,na,Active,Employee,North Central Positronics,Cloud migration,5,Meeting,190,10,1274281,1904073,100000003,100000010,100000014,100000002
6/18/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,Payroll integration,4.25,Meeting,190,10,1362351,1318067,100000003,100000008,100000005,100000002
8/27/2014,open,locked,Stephen Harmon,na,Active,Employee,North Central Positronics,New product lineup,4,Meeting,190,10,1719778,1405711,100000003,100000010,100000009,100000002
6/22/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,Export feature,0.5,Meeting,190,10,1290008,1201090,100000003,100000000,100000015,100000002
7/13/2014,open,locked,Claudia Mendes,na,Active,Employee,Stark Industries,Project Molybdenum,4,Meeting,190,10,1063273,1019657,100000003,100000004,100000001,100000002
6/12/2014,open,locked,Claudia Mendes,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,5,Meeting,190,10,1841380,1415837,100000003,100000006,100000012,100000002
7/6/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,API v2.0 update,1,Meeting,190,10,1775075,1872599,100000003,100000008,100000007,100000002
6/13/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,Fall marketing campaign,3.5,Meeting,190,10,1047526,1435665,100000003,100000000,100000012,100000002
7/30/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,4,Meeting,190,10,1031078,1743171,100000003,100000013,100000001,100000002
7/10/2014,open,locked,Jackie Winfield,na,Active,Employee,QWERTY Logistics,Export feature,3.75,Meeting,190,10,1720515,1041508,100000003,100000011,100000015,100000002
7/8/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,Export feature,3.75,Meeting,190,10,1275277,1203735,100000003,100000000,100000015,100000002
8/16/2014,open,locked,Ray Price,na,Active,Employee,Sirius Cybernetics Corp.,Payroll integration,2.25,Meeting,190,10,1710387,1770844,100000003,100000013,100000005,100000002
7/27/2014,open,locked,Michael Bonner,na,Active,Employee,Stark Industries,Export feature,1.75,Meeting,190,10,1311095,1603321,100000003,100000004,100000015,100000002
8/10/2014,open,locked,Paul Pilkington,na,Active,Employee,Western Gas & Electric,Cloud migration,5.5,Meeting,190,10,1389525,1680270,100000003,100000008,100000014,100000002
7/28/2014,open,locked,William Borden,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,4.75,Meeting,190,10,1319200,1967605,100000003,100000000,100000005,100000002
6/13/2014,open,locked,Michael Bonner,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,4,Meeting,190,10,1233237,1871795,100000003,100000000,100000007,100000002
6/23/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,5.25,Meeting,190,10,1877431,1316195,100000003,100000013,100000014,100000002
7/23/2014,open,locked,Stephen Harmon,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,1.25,Meeting,190,10,1750119,1782423,100000003,100000008,100000012,100000002
8/11/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,Project Molybdenum,1.25,Meeting,190,10,1767000,1434850,100000003,100000004,100000001,100000002
6/11/2014,open,locked,Paul Pilkington,na,Active,Employee,North Central Positronics,API v2.0 update,4.75,Meeting,190,10,1773971,1770103,100000003,100000010,100000007,100000002
7/21/2014,open,locked,Gregory Standifer,na,Active,Employee,Sirius Cybernetics Corp.,New product lineup,0.75,Meeting,190,10,1446618,1167475,100000003,100000013,100000009,100000002
6/13/2014,open,locked,Jackie Winfield,na,Active,Employee,Mammoth Pictures,Project Molybdenum,0.75,Meeting,190,10,1819789,1081253,100000003,100000006,100000001,100000002
8/27/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,API v2.0 update,0,Meeting,190,10,1319696,1675929,100000003,100000000,100000007,100000002
8/1/2014,open,locked,Elizabeth Stewart,na,Active,Employee,QWERTY Logistics,Payroll integration,4,Meeting,190,10,1146772,1729432,100000003,100000011,100000005,100000002
7/2/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,Cloud migration,2.5,Meeting,190,10,1005502,1559351,100000003,100000000,100000014,100000002
7/4/2014,open,locked,Paul Pilkington,na,Active,Employee,QWERTY Logistics,Fall marketing campaign,0.75,Meeting,190,10,1472809,1853418,100000003,100000011,100000012,100000002
7/24/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Cloud migration,3,Meeting,190,10,1039489,1381067,100000003,100000006,100000014,100000002
8/28/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,0.25,Meeting,190,10,1950683,1641727,100000003,100000000,100000009,100000002
7/11/2014,open,locked,Michael Bonner,na,Active,Employee,North Central Positronics,Fall marketing campaign,5.25,Meeting,190,10,1251789,1966787,100000003,100000010,100000012,100000002
6/25/2014,open,locked,Gregory Standifer,na,Active,Employee,Western Gas & Electric,Project Molybdenum,2,Meeting,190,10,1539007,1242836,100000003,100000008,100000001,100000002
8/7/2014,open,locked,Gregory Standifer,na,Active,Employee,North Central Positronics,Cloud migration,5.75,Meeting,190,10,1638434,1206837,100000003,100000010,100000014,100000002
6/25/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Export feature,3.75,Meeting,190,10,1488074,1734488,100000003,100000008,100000015,100000002
8/21/2014,open,locked,Stephen Harmon,na,Active,Employee,Nakatomi Trading Corp.,Export feature,0,Meeting,190,10,1367174,1380144,100000003,100000000,100000015,100000002
8/26/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,3.25,Meeting,190,10,1324425,1204728,100000003,100000013,100000014,100000002
7/12/2014,open,locked,Paul Pilkington,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,1.75,Meeting,190,10,1974840,1451965,100000003,100000000,100000009,100000002
8/15/2014,open,locked,Stephen Harmon,na,Active,Employee,Sirius Cybernetics Corp.,Fall marketing campaign,5.5,Meeting,190,10,1526556,1818011,100000003,100000013,100000012,100000002
6/9/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Export feature,3,Meeting,190,10,1048641,1613128,100000003,100000008,100000015,100000002
7/31/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,API v2.0 update,1,Meeting,190,10,1194421,1560151,100000003,100000013,100000007,100000002
7/29/2014,open,locked,Michael Bonner,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,4.75,Meeting,190,10,1546023,1676257,100000003,100000013,100000014,100000002
7/20/2014,open,locked,Ray Price,na,Active,Employee,North Central Positronics,Project Molybdenum,4.25,Meeting,190,10,1597096,1736012,100000003,100000010,100000001,100000002
6/20/2014,open,locked,Shirley Weise,na,Active,Employee,Sirius Cybernetics Corp.,Cloud migration,0.75,Meeting,190,10,1539398,1354147,100000003,100000013,100000014,100000002
8/12/2014,open,locked,Claudia Mendes,na,Active,Employee,Nakatomi Trading Corp.,New product lineup,4.75,Meeting,190,10,1543914,1895323,100000003,100000000,100000009,100000002
7/6/2014,open,locked,Jackie Winfield,na,Active,Employee,Western Gas & Electric,Payroll integration,1,Meeting,190,10,1479906,1310973,100000003,100000008,100000005,100000002
8/13/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Project Molybdenum,5.25,Meeting,190,10,1726935,1253240,100000003,100000006,100000001,100000002
6/13/2014,open,locked,Stephen Harmon,na,Active,Employee,Mammoth Pictures,Payroll integration,5.25,Meeting,190,10,1667124,1312215,100000003,100000006,100000005,100000002
8/26/2014,open,locked,William Borden,na,Active,Employee,Mammoth Pictures,New product lineup,2.25,Meeting,190,10,1823960,1290721,100000003,100000006,100000009,100000002
7/29/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,New product lineup,2.75,Meeting,190,10,1346013,1843484,100000003,100000008,100000009,100000002
6/5/2014,open,locked,Gregory Standifer,na,Active,Employee,North Central Positronics,Export feature,2.5,Meeting,190,10,1904636,1515913,100000003,100000010,100000015,100000002
8/19/2014,open,locked,Gregory Standifer,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,1.25,Meeting,190,10,1410072,1209317,100000003,100000006,100000012,100000002
8/4/2014,open,locked,Jackie Winfield,na,Active,Employee,Sirius Cybernetics Corp.,API v2.0 update,4.5,Meeting,190,10,1464162,1722046,100000003,100000013,100000007,100000002
8/29/2014,open,locked,Shirley Weise,na,Active,Employee,Nakatomi Trading Corp.,Payroll integration,0.25,Meeting,190,10,1755093,1672509,100000003,100000000,100000005,100000002
8/12/2014,open,locked,Shirley Weise,na,Active,Employee,Mammoth Pictures,New product lineup,5,Meeting,190,10,1492614,1320288,100000003,100000006,100000009,100000002
8/26/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Mammoth Pictures,Project Molybdenum,5.25,Meeting,190,10,1558650,1096270,100000003,100000006,100000001,100000002
7/5/2014,open,locked,Michael Bonner,na,Active,Employee,QWERTY Logistics,API v2.0 update,1.5,Meeting,190,10,1131522,1389956,100000003,100000011,100000007,100000002
7/5/2014,open,locked,Jackie Winfield,na,Active,Employee,Nakatomi Trading Corp.,Project Molybdenum,5,Meeting,190,10,1844595,1190070,100000003,100000000,100000001,100000002
6/25/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Stark Industries,Payroll integration,0.25,Meeting,190,10,1334724,1392658,100000003,100000004,100000005,100000002
7/6/2014,open,locked,Jackie Winfield,na,Active,Employee,Stark Industries,New product lineup,5.75,Meeting,190,10,1570936,1739732,100000003,100000004,100000009,100000002
7/8/2014,open,locked,William Borden,na,Active,Employee,Western Gas & Electric,Fall marketing campaign,4.5,Meeting,190,10,1067392,1469774,100000003,100000008,100000012,100000002
7/10/2014,open,locked,Shirley Weise,na,Active,Employee,Stark Industries,New product lineup,0,Meeting,190,10,1121229,1031235,100000003,100000004,100000009,100000002
8/19/2014,open,locked,Gregory Standifer,na,Active,Employee,Stark Industries,Project Molybdenum,5.75,Meeting,190,10,1470881,1472472,100000003,100000004,100000001,100000002
7/20/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Stark Industries,Export feature,2.25,Meeting,190,10,1584012,1504577,100000003,100000004,100000015,100000002
7/25/2014,open,locked,Elizabeth Stewart,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,2,Meeting,190,10,1634600,1069445,100000003,100000013,100000001,100000002
8/22/2014,open,locked,Ray Price,na,Active,Employee,QWERTY Logistics,API v2.0 update,5.75,Meeting,190,10,1285194,1476242,100000003,100000011,100000007,100000002
8/8/2014,open,locked,Ray Price,na,Active,Employee,QWERTY Logistics,API v2.0 update,2.25,Meeting,190,10,1988961,1220246,100000003,100000011,100000007,100000002
6/19/2014,open,locked,Shirley Weise,na,Active,Employee,North Central Positronics,Payroll integration,3.75,Meeting,190,10,1470432,1378061,100000003,100000010,100000005,100000002
7/2/2014,open,locked,Stephen Harmon,na,Active,Employee,Stark Industries,Export feature,3.5,Meeting,190,10,1251258,1317520,100000003,100000004,100000015,100000002
8/16/2014,open,locked,Michael Bonner,na,Active,Employee,Mammoth Pictures,New product lineup,5,Meeting,190,10,1239548,1035078,100000003,100000006,100000009,100000002
8/13/2014,open,locked,Paul Pilkington,na,Active,Employee,Mammoth Pictures,New product lineup,4,Meeting,190,10,1343882,1590671,100000003,100000006,100000009,100000002
6/24/2014,open,locked,Michael Bonner,na,Active,Employee,North Central Positronics,New product lineup,0.5,Meeting,190,10,1686482,1181782,100000003,100000010,100000009,100000002
7/26/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,New product lineup,0,Meeting,190,10,1322486,1712237,100000003,100000008,100000009,100000002
7/2/2014,open,locked,Claudia Mendes,na,Active,Employee,Western Gas & Electric,Project Molybdenum,2.75,Meeting,190,10,1547564,1814276,100000003,100000008,100000001,100000002
7/1/2014,open,locked,William Borden,na,Active,Employee,Sirius Cybernetics Corp.,Project Molybdenum,3.25,Meeting,190,10,1127019,1026612,100000003,100000013,100000001,100000002
6/29/2014,open,locked,William Borden,na,Active,Employee,Mammoth Pictures,Project Molybdenum,1.25,Meeting,190,10,1659808,1760335,100000003,100000006,100000001,100000002
7/5/2014,open,locked,Jackie Winfield,na,Active,Employee,Mammoth Pictures,New product lineup,2.5,Meeting,190,10,1100383,1278515,100000003,100000006,100000009,100000002
8/7/2014,open,locked,Paul Pilkington,na,Active,Employee,Mammoth Pictures,Fall marketing campaign,1,Meeting,190,10,1758613,1021844,100000003,100000006,100000012,100000002
7/11/2014,open,locked,Claudia Mendes,na,Active,Employee,QWERTY Logistics,Fall marketing campaign,4.5,Meeting,190,10,1964388,1420302,100000003,100000011,100000012,100000002
8/2/2014,open,locked,Ray Price,na,Active,Employee,Western Gas & Electric,Project Molybdenum,5.5,Meeting,190,10,1786136,1167663,100000003,100000008,100000001,100000002
